https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USDT,tradecount
1630713600000,2021-09-04,LTCUSDT,212.9,225.2,208.4,211.9,1448417.53392,313258847.49138325,458953
1630627200000,2021-09-03,LTCUSDT,183.4,217.7,179.8,212.9,2071663.63126,418110896.23474973,709377
1630540800000,2021-09-02,LTCUSDT,180.9,187.9,179.4,183.3,683639.85445,125801760.5174036,241362
1630454400000,2021-09-01,LTCUSDT,171.6,182.8,168.5,180.9,692302.294,121596203.584364,213809
1630368000000,2021-08-31,LTCUSDT,167.4,175.4,165.6,171.5,553621.007,94748220.1421,165988
1630281600000,2021-08-30,LTCUSDT,174.4,176.5,166.5,167.3,468119.396,80384494.1281,136025
1630195200000,2021-08-29,LTCUSDT,175.7,182.6,173.1,174.3,547343.58554,97130374.9152609,165503
1630108800000,2021-08-28,LTCUSDT,176.2,177.1,171.3,175.6,316185.26963,54977130.2006168,96146
1630022400000,2021-08-27,LTCUSDT,167.7,176.35,165.0,176.2,456121.02531,77989311.7029358,135343
1629936000000,2021-08-26,LTCUSDT,177.76,180.18,164.9,167.7,568905.75324,97291305.6699031,157518
1629849600000,2021-08-25,LTCUSDT,173.39,179.0,169.06,177.75,617983.0803,108201062.3479691,205048
1629763200000,2021-08-24,LTCUSDT,186.98,188.64,172.25,173.42,780692.69421,140949963.0400554,266418
1629676800000,2021-08-23,LTCUSDT,185.85,191.94,183.61,187.01,877311.28336,164959040.9977036,318881
1629590400000,2021-08-22,LTCUSDT,179.57,189.6,178.38,185.91,935874.98336,172606192.8561075,340705
1629504000000,2021-08-21,LTCUSDT,183.59,184.48,176.52,179.63,644225.29965,116558250.5422969,231587
1629417600000,2021-08-20,LTCUSDT,175.57,184.11,174.11,183.59,708140.15383,126775222.2323305,250745
1629331200000,2021-08-19,LTCUSDT,166.64,175.82,162.66,175.59,682216.29479,115121985.8101465,227174
1629244800000,2021-08-18,LTCUSDT,168.6,174.54,162.92,166.65,694819.54486,117340405.200784,237177
1629158400000,2021-08-17,LTCUSDT,177.96,184.38,168.01,168.61,781038.75082,138711288.56197,297504
1629072000000,2021-08-16,LTCUSDT,184.59,189.03,176.35,177.93,898330.4154,165189668.1403273,335638
1628985600000,2021-08-15,LTCUSDT,182.78,186.55,175.18,184.6,948648.90733,171774672.9728,343246
1628899200000,2021-08-14,LTCUSDT,183.32,185.11,174.62,182.76,944596.30069,170189633.3573743,339876
1628812800000,2021-08-13,LTCUSDT,165.41,184.57,164.0,183.31,1122682.76822,200074885.0965675,376927
1628726400000,2021-08-12,LTCUSDT,170.57,179.74,160.77,165.38,987267.21224,166955053.6017788,323957
1628640000000,2021-08-11,LTCUSDT,165.38,176.07,164.23,170.6,914647.0176,156354817.1367582,315395
1628553600000,2021-08-10,LTCUSDT,166.27,168.28,158.79,165.38,894686.73503,146650320.2943435,285340
1628467200000,2021-08-09,LTCUSDT,149.69,170.78,145.15,166.31,1165618.32076,186206657.52563033,407093
1628380800000,2021-08-08,LTCUSDT,155.92,157.63,147.0,149.69,700140.23658,106933255.7460166,241400
1628294400000,2021-08-07,LTCUSDT,147.93,156.39,147.06,155.92,878574.53896,134279697.8721069,294520
1628208000000,2021-08-06,LTCUSDT,143.51,150.9,141.73,147.95,685973.67511,100618381.9805661,229553
1628121600000,2021-08-05,LTCUSDT,142.57,145.19,136.12,143.53,615027.38819,86661552.8370702,201045
1628035200000,2021-08-04,LTCUSDT,138.49,144.5,135.54,142.57,486488.33119,68311414.3237331,153814
1627948800000,2021-08-03,LTCUSDT,141.32,143.24,135.6,138.49,402821.08451,55904076.4378556,137909
1627862400000,2021-08-02,LTCUSDT,140.31,145.93,138.76,141.35,419849.68249,59816989.9629861,160876
1627776000000,2021-08-01,LTCUSDT,144.35,149.78,138.04,140.31,584699.77102,85237910.0633861,210892
1627689600000,2021-07-31,LTCUSDT,145.51,146.6,141.83,144.37,388737.61543,56041707.6510586,147675
1627603200000,2021-07-30,LTCUSDT,141.44,145.88,135.86,145.51,605847.24082,85050084.0945806,220376
1627516800000,2021-07-29,LTCUSDT,140.48,143.0,136.55,141.44,542641.00192,75653246.3531883,177013
1627430400000,2021-07-28,LTCUSDT,134.73,142.0,132.39,140.42,729936.12774,100247791.355527,263899
1627344000000,2021-07-27,LTCUSDT,131.06,135.12,127.27,134.74,607384.02252,79681430.6635563,183467
1627257600000,2021-07-26,LTCUSDT,127.64,140.47,126.85,131.06,1052092.77379,142739916.4800818,334580
1627171200000,2021-07-25,LTCUSDT,126.0,127.99,123.51,127.68,392963.87036,49282879.2572322,112165
1627084800000,2021-07-24,LTCUSDT,124.27,127.7,123.29,125.99,432891.78019,54410461.660948,141280
1626998400000,2021-07-23,LTCUSDT,120.69,124.78,117.02,124.24,404160.06952,48655550.744583,125545
1626912000000,2021-07-22,LTCUSDT,117.77,122.0,115.61,120.67,464759.47146,55142102.7474057,131158
1626825600000,2021-07-21,LTCUSDT,107.31,119.24,105.05,117.74,682039.47283,77598308.8381937,194330
1626739200000,2021-07-20,LTCUSDT,113.14,115.09,103.83,107.29,766236.24738,82496935.5181682,187499
1626652800000,2021-07-19,LTCUSDT,119.16,120.75,111.82,113.13,493082.96266,56960133.8044519,138827
1626566400000,2021-07-18,LTCUSDT,120.0,124.05,116.23,119.17,430985.21457,51789227.2068448,129213
1626480000000,2021-07-17,LTCUSDT,120.66,122.92,117.68,119.95,425298.69428,51119228.3009861,124981
1626393600000,2021-07-16,LTCUSDT,125.88,127.87,120.38,120.65,422183.01506,52332289.4664196,129010
1626307200000,2021-07-15,LTCUSDT,131.06,133.13,121.93,125.86,494375.7243,62611833.2090542,148301
1626220800000,2021-07-14,LTCUSDT,131.45,132.42,123.59,131.07,538916.43958,69151577.2285816,148767
1626134400000,2021-07-13,LTCUSDT,133.32,134.61,129.35,131.44,454856.67168,60087913.3720207,129987
1626048000000,2021-07-12,LTCUSDT,134.28,139.75,131.82,133.38,670917.62355,91393565.6235902,234539
1625961600000,2021-07-11,LTCUSDT,133.99,136.48,132.08,134.28,324968.57149,43702609.5723674,215814
1625875200000,2021-07-10,LTCUSDT,134.54,136.82,130.32,133.99,365844.86832,48672574.5655015,165477
1625788800000,2021-07-09,LTCUSDT,132.11,135.85,126.0,134.58,527547.82163,69418988.6298179,257987
1625702400000,2021-07-08,LTCUSDT,137.38,137.74,127.77,132.15,645442.57112,85207418.8887012,178404
1625616000000,2021-07-07,LTCUSDT,138.86,142.93,136.87,137.41,520913.20131,73142110.8723597,162033
1625529600000,2021-07-06,LTCUSDT,137.76,142.73,135.6,138.87,530800.52733,73627887.1771316,260456
1625443200000,2021-07-05,LTCUSDT,144.96,145.03,133.84,137.71,561680.84949,78159874.1952629,228343
1625356800000,2021-07-04,LTCUSDT,140.19,148.1,136.88,144.95,443949.92264,63870573.990982,180733
1625270400000,2021-07-03,LTCUSDT,136.87,141.37,134.57,140.17,351451.49767,48777580.7544624,127568
1625184000000,2021-07-02,LTCUSDT,137.01,138.97,130.6,136.85,467041.14947,62437652.7516769,180717
1625097600000,2021-07-01,LTCUSDT,144.31,144.31,133.99,137.02,539535.2997,74099823.1362186,205914
1625011200000,2021-06-30,LTCUSDT,144.23,146.94,136.01,144.26,629619.41847,88947304.9035651,299271
1624924800000,2021-06-29,LTCUSDT,137.68,149.18,137.24,144.2,898148.69711,129346046.6291988,384677
1624838400000,2021-06-28,LTCUSDT,132.57,139.55,129.89,137.69,703645.47159,94415295.852427,283577
1624752000000,2021-06-27,LTCUSDT,126.81,132.67,124.66,132.6,573388.24688,73420914.5500181,187487
1624665600000,2021-06-26,LTCUSDT,125.03,129.44,118.67,126.89,871924.09227,107497674.7426605,272305
1624579200000,2021-06-25,LTCUSDT,134.59,138.45,124.31,125.0,764515.33892,99682735.3520945,236029
1624492800000,2021-06-24,LTCUSDT,129.13,137.36,123.71,134.58,660335.54019,87188835.5945268,209741
1624406400000,2021-06-23,LTCUSDT,119.69,133.75,115.49,129.1,1020444.64312,130123287.9382656,277787
1624320000000,2021-06-22,LTCUSDT,124.38,133.03,104.92,119.64,2255757.11457,266726032.45740712,580740
1624233600000,2021-06-21,LTCUSDT,154.87,155.5,123.91,124.46,1492819.3793,203231053.1989494,373180
1624147200000,2021-06-20,LTCUSDT,152.51,156.18,143.75,154.88,611253.37603,91892149.2595213,230416
1624060800000,2021-06-19,LTCUSDT,156.33,160.88,152.31,152.49,523073.02283,82045956.9790743,273456
1623974400000,2021-06-18,LTCUSDT,167.13,167.43,151.2,156.34,800699.30384,127526013.1819842,249802
1623888000000,2021-06-17,LTCUSDT,166.56,173.4,162.81,167.08,559434.62367,94143650.7256981,300498
1623801600000,2021-06-16,LTCUSDT,175.16,177.31,164.23,166.57,761479.45263,129526004.7251286,267665
1623715200000,2021-06-15,LTCUSDT,179.88,181.2,172.15,175.15,654352.05304,115569055.5994126,202286
1623628800000,2021-06-14,LTCUSDT,170.85,179.99,166.34,179.89,802051.95645,138132150.6621459,280797
1623542400000,2021-06-13,LTCUSDT,161.81,171.59,156.42,170.85,573493.90783,93618007.1634821,241273
1623456000000,2021-06-12,LTCUSDT,162.84,164.3,154.14,161.8,653167.31003,103901880.1698796,200620
1623369600000,2021-06-11,LTCUSDT,168.18,173.78,160.55,162.83,928611.54446,156280950.685997,277780
1623283200000,2021-06-10,LTCUSDT,172.54,174.61,162.12,168.16,878866.63371,148034008.2104393,240955
1623196800000,2021-06-09,LTCUSDT,160.64,173.3,152.31,172.56,1139739.36054,186552484.1831124,325926
1623110400000,2021-06-08,LTCUSDT,161.92,164.48,144.89,160.63,1417289.87647,222062589.1486036,365893
1623024000000,2021-06-07,LTCUSDT,176.42,182.22,160.25,161.95,1035822.82509,180434186.5529158,352728
1622937600000,2021-06-06,LTCUSDT,172.95,179.96,172.02,176.41,677386.36378,119533928.1956378,519130
1622851200000,2021-06-05,LTCUSDT,178.46,185.49,167.32,172.94,846082.98073,149043048.1254912,303259
1622764800000,2021-06-04,LTCUSDT,193.52,193.81,168.95,178.44,1130262.18071,200956756.4605302,374306
1622678400000,2021-06-03,LTCUSDT,187.18,197.78,181.95,193.5,1079806.82442,206098853.87633312,383484
1622592000000,2021-06-02,LTCUSDT,183.05,191.34,178.27,187.14,976844.03214,180987111.28905192,337900
1622505600000,2021-06-01,LTCUSDT,188.01,193.16,175.82,182.99,1081241.44408,197281336.35004193,416212
1622419200000,2021-05-31,LTCUSDT,170.48,188.5,163.5,187.97,1242054.05369,220163302.9188166,437579
1622332800000,2021-05-30,LTCUSDT,164.04,181.1,155.11,170.51,1123365.50693,191392497.87099633,355005
1622246400000,2021-05-29,LTCUSDT,177.3,188.69,157.65,164.01,1554075.0432,267430765.5363652,534394
1622160000000,2021-05-28,LTCUSDT,194.31,198.88,165.5,177.33,2118247.13851,378817824.80821025,621180
1622073600000,2021-05-27,LTCUSDT,198.92,209.0,180.39,194.32,1457775.38448,283796099.3329686,500482
1621987200000,2021-05-26,LTCUSDT,183.89,204.13,179.42,198.91,1540975.47323,299472154.8361739,516747
1621900800000,2021-05-25,LTCUSDT,185.32,194.61,167.15,183.76,1974384.43463,352461818.377379,574966
1621814400000,2021-05-24,LTCUSDT,142.52,185.37,139.54,185.32,2491240.93285,404399573.70826256,647402
1621728000000,2021-05-23,LTCUSDT,169.3,176.26,118.03,142.39,3854006.12408,548343321.0872039,846183
1621641600000,2021-05-22,LTCUSDT,179.97,184.44,161.61,169.32,1983438.52337,345969489.8072126,503784
1621555200000,2021-05-21,LTCUSDT,210.66,219.12,156.56,179.97,2998819.79591,567897537.0202928,801082
1621468800000,2021-05-20,LTCUSDT,186.31,225.0,166.45,210.74,4269465.92695,857612372.3871421,1027162
1621382400000,2021-05-19,LTCUSDT,293.98,300.31,147.0,185.93,6731555.34383,1486762183.649728,1602000
1621296000000,2021-05-18,LTCUSDT,281.38,317.97,278.32,293.98,2558765.69804,770914140.9782432,1070794
1621209600000,2021-05-17,LTCUSDT,295.89,296.34,261.27,281.53,2079261.84526,581793612.0545212,660117
1621123200000,2021-05-16,LTCUSDT,300.22,323.95,279.66,295.89,1693568.12752,510240764.0331864,547969
1621036800000,2021-05-15,LTCUSDT,326.24,332.0,296.17,300.3,1486176.50537,464489234.47244334,520785
1620950400000,2021-05-14,LTCUSDT,317.95,338.85,307.96,326.23,1482325.51445,479155547.23975754,552625
1620864000000,2021-05-13,LTCUSDT,310.4,332.73,291.0,317.95,2979065.55728,939891706.795672,941387
1620777600000,2021-05-12,LTCUSDT,377.8,394.37,301.0,310.4,2537826.91562,909685569.0243373,927202
1620691200000,2021-05-11,LTCUSDT,358.93,379.72,345.0,377.6,2031121.35038,731791805.4426808,794827
1620604800000,2021-05-10,LTCUSDT,387.77,413.49,333.68,358.89,3830553.73813,1474442115.4451652,1832583
1620518400000,2021-05-09,LTCUSDT,347.17,389.0,333.51,387.8,2292100.05852,824990298.5702829,1067219
1620432000000,2021-05-08,LTCUSDT,344.89,356.68,334.0,347.1,1327716.1907,458585347.675604,559015
1620345600000,2021-05-07,LTCUSDT,354.52,374.5,333.33,344.89,2822668.46597,1005644474.3105464,1164243
1620259200000,2021-05-06,LTCUSDT,356.03,364.93,318.0,354.67,2752093.00755,941466204.1639098,1185399
1620172800000,2021-05-05,LTCUSDT,305.24,360.0,300.52,356.04,3748897.98686,1271930983.0343182,1614035
1620086400000,2021-05-04,LTCUSDT,294.73,327.68,270.0,305.23,3939316.56899,1195932190.8395019,1508821
1620000000000,2021-05-03,LTCUSDT,268.83,299.72,268.44,294.87,1427253.57143,406345333.74404913,551451
1619913600000,2021-05-02,LTCUSDT,276.77,277.47,264.7,268.88,656429.21428,177326870.5253842,240118
1619827200000,2021-05-01,LTCUSDT,271.14,278.58,265.9,276.78,759685.23196,206313142.3786657,298804
1619740800000,2021-04-30,LTCUSDT,255.31,273.58,252.61,271.13,1037748.69625,274406726.4302906,378415
1619654400000,2021-04-29,LTCUSDT,258.5,262.89,248.16,255.31,877558.7853,223881131.7067478,301941
1619568000000,2021-04-28,LTCUSDT,259.77,266.94,247.58,258.51,1014038.43734,259424641.2548744,373054
1619481600000,2021-04-27,LTCUSDT,247.4,263.15,243.63,259.77,1114182.69248,283202344.995818,440412
1619395200000,2021-04-26,LTCUSDT,223.9,248.2,221.24,247.42,1236470.27391,297406460.0164286,444245
1619308800000,2021-04-25,LTCUSDT,224.76,235.8,210.73,223.88,928460.2198,209320711.9060828,370148
1619222400000,2021-04-24,LTCUSDT,241.31,241.41,220.34,224.75,1152968.01885,264865552.2302062,395280
1619136000000,2021-04-23,LTCUSDT,252.6,257.15,206.89,241.31,2866031.89172,665705477.3804959,1017903
1619049600000,2021-04-22,LTCUSDT,257.63,289.61,239.0,252.5,2858792.51437,768476292.5373607,1210366
1618963200000,2021-04-21,LTCUSDT,260.73,277.0,250.75,257.69,1841080.20554,486078239.6309111,770239
1618876800000,2021-04-20,LTCUSDT,261.47,272.8,234.31,260.68,2111225.32553,539480456.6228665,807636
1618790400000,2021-04-19,LTCUSDT,273.35,284.39,250.21,261.38,1973511.87573,526834098.1599701,752375
1618704000000,2021-04-18,LTCUSDT,300.87,304.83,231.1,273.36,3346589.56812,892238974.6647613,1132078
1618617600000,2021-04-17,LTCUSDT,308.39,335.69,296.75,300.86,2574519.6355,817941072.7363517,1228519
1618531200000,2021-04-16,LTCUSDT,285.64,317.09,265.5,308.43,3150447.99928,924239206.0551181,1289085
1618444800000,2021-04-15,LTCUSDT,278.8,290.9,266.0,285.63,1409760.53776,392118228.6840159,685535
1618358400000,2021-04-14,LTCUSDT,267.61,283.0,255.0,278.86,1989435.79148,539680828.9516029,748320
1618272000000,2021-04-13,LTCUSDT,244.44,273.54,244.36,267.59,1931888.55344,506855226.9692555,767892
1618185600000,2021-04-12,LTCUSDT,252.35,259.94,240.01,244.42,1370860.1631,341852773.1501515,467982
1618099200000,2021-04-11,LTCUSDT,256.55,263.62,244.77,252.31,1890765.80129,480319111.43279314,872731
1618012800000,2021-04-10,LTCUSDT,221.13,257.0,219.16,256.34,1859281.88304,441762890.5777668,649633
1617926400000,2021-04-09,LTCUSDT,226.17,228.99,218.72,221.12,688918.8215,154922336.4573925,339204
1617840000000,2021-04-08,LTCUSDT,219.22,228.21,216.89,226.11,1074942.89645,239958597.0082218,443718
1617753600000,2021-04-07,LTCUSDT,236.96,242.99,210.77,219.05,2263475.4652,510345556.6584819,906049
1617667200000,2021-04-06,LTCUSDT,221.48,244.59,212.97,237.04,2444849.53403,562645677.6736383,999550
1617580800000,2021-04-05,LTCUSDT,202.24,225.47,198.07,221.48,1329743.7613,281341829.9490769,578386
1617494400000,2021-04-04,LTCUSDT,195.17,204.92,192.22,202.21,565154.10714,113374291.8322612,279997
1617408000000,2021-04-03,LTCUSDT,211.44,217.97,194.85,195.23,956126.60492,199480758.09639087,454454
1617321600000,2021-04-02,LTCUSDT,202.87,213.77,200.78,211.46,942970.73038,194551967.4207516,417200
1617235200000,2021-04-01,LTCUSDT,196.69,205.0,194.0,202.86,876741.40869,174997120.9538392,376746
1617148800000,2021-03-31,LTCUSDT,195.71,198.99,187.0,196.7,698229.63786,135030259.1244361,333698
1617062400000,2021-03-30,LTCUSDT,193.73,200.09,190.34,195.74,932290.6498,181705740.05520248,422614
1616976000000,2021-03-29,LTCUSDT,184.22,197.6,182.45,193.73,904774.30423,174709382.2425777,617887
1616889600000,2021-03-28,LTCUSDT,184.06,187.29,180.0,184.24,380545.16211,70082688.3918318,185442
1616803200000,2021-03-27,LTCUSDT,183.44,186.12,177.75,184.06,475886.83873,86757743.8072639,215335
1616716800000,2021-03-26,LTCUSDT,171.53,183.82,171.44,183.45,721838.20194,128689980.6956408,294780
1616630400000,2021-03-25,LTCUSDT,176.05,179.03,167.86,171.53,956666.86464,166128051.9627271,360595
1616544000000,2021-03-24,LTCUSDT,185.82,197.17,172.0,176.05,1189902.97985,224797613.3940394,759498
1616457600000,2021-03-23,LTCUSDT,185.69,189.44,181.12,185.83,638849.27686,118859058.1084163,294177
1616371200000,2021-03-22,LTCUSDT,195.33,199.0,184.42,185.67,725506.72916,139983277.9637057,392568
1616284800000,2021-03-21,LTCUSDT,200.16,202.0,192.0,195.31,581731.80679,114260221.4238709,242743
1616198400000,2021-03-20,LTCUSDT,199.96,206.1,198.82,200.17,473637.43878,96021040.4743002,215400
1616112000000,2021-03-19,LTCUSDT,199.72,205.0,195.81,199.96,536877.41275,108136182.1619988,252495
1616025600000,2021-03-18,LTCUSDT,205.96,208.25,199.13,199.7,774419.42586,158187015.5903925,321685
1615939200000,2021-03-17,LTCUSDT,201.61,206.94,194.13,205.98,885644.66746,177676188.781586,377115
1615852800000,2021-03-16,LTCUSDT,200.59,205.53,191.15,201.6,1063051.80222,211789426.1765414,673355
1615766400000,2021-03-15,LTCUSDT,214.0,222.58,197.56,200.59,1413381.72445,291674163.5832846,664599
1615680000000,2021-03-14,LTCUSDT,226.08,228.12,213.84,213.94,806542.74173,177641500.6654679,544634
1615593600000,2021-03-13,LTCUSDT,220.8,230.23,212.7,226.06,1330663.68103,296844070.67501205,628460
1615507200000,2021-03-12,LTCUSDT,201.37,224.23,198.41,220.84,2081683.73697,438911699.7957679,917834
1615420800000,2021-03-11,LTCUSDT,200.29,203.54,191.03,201.36,981380.1209,194448681.75772488,462332
1615334400000,2021-03-10,LTCUSDT,203.8,208.0,191.47,200.29,1422079.58464,285300116.8257908,530224
1615248000000,2021-03-09,LTCUSDT,191.86,205.0,188.92,203.81,1279698.49896,253719098.4610113,522687
1615161600000,2021-03-08,LTCUSDT,190.75,195.28,179.58,191.85,1171979.04352,218298243.74947128,505799
1615075200000,2021-03-07,LTCUSDT,182.86,192.24,182.25,190.75,820418.23901,153066685.7113709,315993
1614988800000,2021-03-06,LTCUSDT,180.21,184.67,174.68,182.85,935959.9679,169045674.0150868,441332
1614902400000,2021-03-05,LTCUSDT,180.66,183.57,168.5,180.23,1182501.69882,206736683.4266449,410149
1614816000000,2021-03-04,LTCUSDT,187.7,194.4,176.83,180.67,1485337.09208,275358427.6270217,595968
1614729600000,2021-03-03,LTCUSDT,179.06,196.49,176.79,187.64,1873295.01116,356756304.151066,875356
1614643200000,2021-03-02,LTCUSDT,175.9,185.32,170.69,179.08,1441741.00235,255346162.5510491,431134
1614556800000,2021-03-01,LTCUSDT,165.27,176.46,163.3,175.89,1216268.49518,206763547.48994872,379963
1614470400000,2021-02-28,LTCUSDT,171.75,173.42,152.88,165.22,1682228.22219,270779244.8619955,505205
1614384000000,2021-02-27,LTCUSDT,170.2,180.48,167.13,171.76,1113606.4401,194721552.36965728,399095
1614297600000,2021-02-26,LTCUSDT,179.36,182.86,162.74,170.25,2180233.25143,376896603.428194,787789
1614211200000,2021-02-25,LTCUSDT,181.43,205.21,175.0,179.36,1961972.0422,374933085.9501948,702585
1614124800000,2021-02-24,LTCUSDT,177.35,189.46,169.08,181.43,1827554.60176,331667058.0278256,551322
1614038400000,2021-02-23,LTCUSDT,208.1,208.8,157.29,177.34,3669737.32689,656297107.8739179,879269
1613952000000,2021-02-22,LTCUSDT,227.17,227.39,180.0,208.32,2556958.2216,530466837.05542016,722624
1613865600000,2021-02-21,LTCUSDT,226.77,233.78,220.06,227.13,1268407.03046,288545534.88444686,547213
1613779200000,2021-02-20,LTCUSDT,236.45,247.04,214.02,226.65,1701950.27455,401705947.58883953,694031
1613692800000,2021-02-19,LTCUSDT,226.58,241.92,220.06,236.5,1402427.87852,325090696.92357713,572472
1613606400000,2021-02-18,LTCUSDT,237.39,239.18,221.0,226.59,1580820.71,362511271.6078323,703424
1613520000000,2021-02-17,LTCUSDT,210.23,237.75,203.37,237.49,1839179.97093,409828549.42424464,741367
1613433600000,2021-02-16,LTCUSDT,208.03,222.48,200.1,210.26,1660812.39786,351273131.9253475,582957
1613347200000,2021-02-15,LTCUSDT,213.47,219.99,185.31,207.83,2173405.17958,447239834.95548886,683757
1613260800000,2021-02-14,LTCUSDT,225.77,230.77,208.11,213.49,1765475.48101,387593416.6974883,796054
1613174400000,2021-02-13,LTCUSDT,196.71,229.07,191.45,225.76,2843517.28691,594221999.900488,857965
1613088000000,2021-02-12,LTCUSDT,183.62,199.84,176.75,196.69,1946870.34253,364142891.78315246,593794
1613001600000,2021-02-11,LTCUSDT,181.59,193.59,175.72,183.62,1664189.0877,309306444.7378882,505129
1612915200000,2021-02-10,LTCUSDT,181.52,195.17,169.57,181.56,2781973.96254,511568659.8745064,921888
1612828800000,2021-02-09,LTCUSDT,167.28,184.49,164.22,181.49,1981149.12366,339741920.43175125,602539
1612742400000,2021-02-08,LTCUSDT,150.76,169.38,147.76,167.28,1894490.90608,301611530.016982,517962
1612656000000,2021-02-07,LTCUSDT,155.57,157.29,145.23,150.76,1259975.92894,190631760.74434167,393232
1612569600000,2021-02-06,LTCUSDT,155.05,164.27,149.82,155.57,1879526.24312,298721059.7569077,508088
1612483200000,2021-02-05,LTCUSDT,145.05,156.93,143.45,155.05,1572009.29596,239251271.3872744,373144
1612396800000,2021-02-04,LTCUSDT,155.94,158.68,141.03,145.07,1766938.56965,263741634.94941887,476673
1612310400000,2021-02-03,LTCUSDT,141.96,156.7,141.92,155.93,1820822.28924,276355784.68062925,506675
1612224000000,2021-02-02,LTCUSDT,131.99,145.82,131.87,141.98,1884558.49538,265593003.2759642,497429
1612137600000,2021-02-01,LTCUSDT,129.37,136.63,125.95,132.0,1167609.37029,153549752.2381648,318786
1612051200000,2021-01-31,LTCUSDT,133.35,135.06,125.67,129.36,917993.35191,119233545.9822861,274128
